Season,G,Game_Date,Game_Day,Type,Where,Opponent_School,Opponent_Ranking,Conf,Result,Tm,Opp,OT,W,L,Streak,Arena
1978,28,2/23/1978,Thu,REG,A,North Carolina State,NA,ACC,L,67,72,NA,22,6,L 1,Reynolds Coliseum
1978,29,2/25/1978,Sat,REG,H,Duke,13,ACC,W,87,83,NA,23,6,W 1,Carmichael Auditorium
1978,30,3/2/1978,Thu,CTOURN,A,Wake Forest,NA,ACC,L,77,82,NA,23,7,L 1,Greensboro Coliseum
1978,31,3/11/1978,Sat,NCAA,N,San Francisco,20,WCAC,L,64,68,NA,23,8,L 2,NA
1979,1,11/29/1978,Wed,REG,A,Northwestern,NA,Big Ten,W,97,67,NA,1,0,W 1,Welsh-Ryan Arena
1979,2,12/1/1978,Fri,REG,N,Wake Forest,NA,ACC,W,73,55,NA,2,0,W 2,Greensboro Coliseum
1979,3,12/2/1978,Sat,REG,N,Duke,1,ACC,L,68,78,NA,2,1,L 1,Greensboro Coliseum
1979,4,12/4/1978,Mon,REG,H,Detroit Mercy,NA,Ind,W,93,76,NA,3,1,W 1,Carmichael Auditorium
1979,5,12/9/1978,Sat,REG,H,Jacksonville,NA,Sun Belt,W,85,56,NA,4,1,W 2,Carmichael Auditorium
1979,6,12/16/1978,Sat,REG,H,Michigan State,3,Big Ten,W,70,69,NA,5,1,W 3,Carmichael Auditorium
1979,7,12/22/1978,Fri,REG,A,Cincinnati,NA,Metro,W,62,59,NA,6,1,W 4,Riverfront Coliseum
1979,8,12/29/1978,Fri,REG,N,Dartmouth,NA,Ivy,W,86,67,NA,7,1,W 5,Blue Cross Arena
1979,9,12/30/1978,Sat,REG,N,Niagara,NA,Ind,W,121,69,NA,8,1,W 6,Blue Cross Arena
1979,10,1/3/1979,Wed,REG,H,Clemson,NA,ACC,W,90,68,NA,9,1,W 7,Greensboro Coliseum
1979,11,1/6/1979,Sat,REG,H,Virginia,NA,ACC,W,86,74,2OT,10,1,W 8,Carmichael Auditorium
1979,12,1/10/1979,Wed,REG,A,Wake Forest,NA,ACC,L,56,59,NA,10,2,L 1,Winston-Salem Memorial Coliseum
1979,13,1/13/1979,Sat,REG,H,Duke,7,ACC,W,74,68,NA,11,2,W 1,Carmichael Auditorium
1979,14,1/14/1979,Sun,REG,H,Arkansas,10,SWC,W,63,57,NA,12,2,W 2,Greensboro Coliseum
1979,15,1/17/1979,Wed,REG,A,North Carolina State,14,ACC,W,70,69,NA,13,2,W 3,Reynolds Coliseum
1979,16,1/20/1979,Sat,REG,H,Maryland,19,ACC,W,54,53,NA,14,2,W 4,Carmichael Auditorium
1979,17,1/25/1979,Thu,REG,A,Wake Forest,NA,ACC,W,76,69,NA,15,2,W 5,Winston-Salem Memorial Coliseum
1979,18,1/27/1979,Sat,REG,A,Clemson,NA,ACC,L,61,66,NA,15,3,L 1,Littlejohn Coliseum
1979,19,2/2/1979,Fri,REG,N,Furman,NA,Southern,L,70,83,NA,15,4,L 2,Charlotte Coliseum
1979,20,2/3/1979,Sat,REG,N,Virginia Tech,NA,Metro,W,92,80,OT,16,4,W 1,Charlotte Coliseum
1979,21,2/7/1979,Wed,REG,H,Maryland,NA,ACC,W,76,67,NA,17,4,W 2,Carmichael Auditorium
1979,22,2/10/1979,Sat,REG,H,Providence,NA,Ind,W,89,55,NA,18,4,W 3,Charlotte Coliseum
1979,23,2/14/1979,Wed,REG,H,William & Mary,NA,Ind,W,85,60,NA,19,4,W 4,Carmichael Auditorium
1979,24,2/17/1979,Sat,REG,A,Virginia,NA,ACC,W,66,57,NA,20,4,W 5,University Hall
1979,25,2/22/1979,Thu,REG,H,North Carolina State,NA,ACC,W,71,56,NA,21,4,W 6,Carmichael Auditorium
1979,26,2/24/1979,Sat,REG,A,Duke,6,ACC,L,40,47,NA,21,5,L 1,Cameron Indoor Stadium
1979,27,3/2/1979,Fri,CTOURN,N,Maryland,NA,ACC,W,102,79,NA,22,5,W 1,Greensboro Coliseum
1979,28,3/3/1979,Sat,CTOURN,N,Duke,5,ACC,W,71,63,NA,23,5,W 2,Greensboro Coliseum
1979,29,3/11/1979,Sun,NCAA,N,Pennsylvania,NA,Ivy,L,71,72,NA,23,6,L 1,NA
1980,1,11/30/1979,Fri,REG,N,North Carolina State,NA,ACC,W,97,84,NA,1,0,W 1,Greensboro Coliseum
1980,2,12/1/1979,Sat,REG,N,Duke,3,ACC,L,74,86,NA,1,1,L 1,Greensboro Coliseum
1980,3,12/3/1979,Mon,REG,A,South Florida,NA,Sun Belt,W,93,62,NA,2,1,W 1,Bayfront Center
1980,4,12/8/1979,Sat,REG,H,Cincinnati,NA,Metro,W,68,63,NA,3,1,W 2,Carmichael Auditorium
1980,5,12/15/1979,Sat,REG,H,Detroit Mercy,NA,Ind,W,90,72,NA,4,1,W 3,Carmichael Auditorium
1980,6,12/22/1979,Sat,REG,A,Indiana,5,Big Ten,W,61,57,NA,5,1,W 4,Assembly Hall
1980,7,1/2/1980,Wed,REG,A,Clemson,NA,ACC,L,76,93,NA,5,2,L 1,Littlejohn Coliseum
1980,8,1/5/1980,Sat,REG,A,Virginia,13,ACC,L,82,88,NA,5,3,L 2,University Hall
1980,9,1/7/1980,Mon,REG,A,Mercer,NA,A-Sun,W,81,63,NA,6,3,W 1,Porter Gym
1980,10,1/9/1980,Wed,REG,H,Wake Forest,NA,ACC,W,72,68,NA,7,3,W 2,Carmichael Auditorium
1980,11,1/12/1980,Sat,REG,A,Duke,1,ACC,W,82,67,NA,8,3,W 3,Cameron Indoor Stadium
1980,12,1/14/1980,Mon,REG,H,Georgia Tech,NA,ACC,W,54,53,NA,9,3,W 4,Carmichael Auditorium
1980,13,1/16/1980,Wed,REG,H,North Carolina State,16,ACC,W,67,64,NA,10,3,W 5,Carmichael Auditorium
1980,14,1/20/1980,Sun,REG,H,Maryland,NA,ACC,L,86,92,NA,10,4,L 1,Carmichael Auditorium
1980,15,1/23/1980,Wed,REG,A,Wake Forest,NA,ACC,W,73,61,NA,11,4,W 1,Winston-Salem Memorial Coliseum
1980,16,1/26/1980,Sat,REG,H,Clemson,12,ACC,W,73,70,NA,12,4,W 2,Carmichael Auditorium
1980,17,1/29/1980,Tue,REG,H,William & Mary,NA,ECACS,W,71,61,NA,13,4,W 3,Carmichael Auditorium
1980,18,2/1/1980,Fri,REG,H,Citadel,NA,Southern,W,51,40,NA,14,4,W 4,Carmichael Auditorium
1980,19,2/2/1980,Sat,REG,A,Furman,NA,Southern,W,75,63,NA,15,4,W 5,Memorial Auditorium
1980,20,2/4/1980,Mon,REG,H,Yale,NA,Ivy,W,85,74,NA,16,4,W 6,Carmichael Auditorium
1980,21,2/7/1980,Thu,REG,A,Maryland,7,ACC,L,69,70,NA,16,5,L 1,Cole Fieldhouse
1980,22,2/11/1980,Mon,REG,A,Georgia Tech,NA,ACC,W,60,50,NA,17,5,W 1,Alexander Memorial Coliseum
1980,23,2/14/1980,Thu,REG,A,Rutgers,NA,EAA,W,73,70,NA,18,5,W 2,Louis Brown Athletic Center
1980,24,2/16/1980,Sat,REG,H,Virginia,NA,ACC,W,68,51,NA,19,5,W 3,Carmichael Auditorium
1980,25,2/20/1980,Wed,REG,A,North Carolina State,NA,ACC,L,60,63,NA,19,6,L 1,Reynolds Coliseum
1980,26,2/23/1980,Sat,REG,H,Duke,17,ACC,W,96,71,NA,20,6,W 1,Carmichael Auditorium
1980,27,2/28/1980,Thu,CTOURN,N,Wake Forest,NA,ACC,W,75,62,NA,21,6,W 2,Greensboro Coliseum
1980,28,2/29/1980,Fri,CTOURN,N,Duke,NA,ACC,L,61,75,NA,21,7,L 1,Greensboro Coliseum
1980,29,3/8/1980,Sat,NCAA,N,Texas A&M,NA,SWC,L,61,78,2OT,21,8,L 2,Super Pit
1981,1,11/28/1980,Fri,REG,A,Alaska-Anchorage,NA,NA,W,69,50,NA,1,0,W 1,Buckner Fieldhouse
1981,2,11/29/1980,Sat,REG,N,Georgetown,16,Big East,W,83,71,NA,2,0,W 2,Buckner Fieldhouse
1981,3,11/30/1980,Sun,REG,N,Arkansas,20,SWC,W,64,58,NA,3,0,W 3,Buckner Fieldhouse
1981,4,12/2/1980,Tue,REG,H,Mercer,NA,A-Sun,W,89,74,NA,4,0,W 4,Carmichael Auditorium
1981,5,12/5/1980,Fri,REG,N,Duke,NA,ACC,W,78,76,NA,5,0,W 5,Greensboro Coliseum
1981,6,12/6/1980,Sat,REG,N,Wake Forest,NA,ACC,L,71,82,NA,5,1,L 1,Greensboro Coliseum
1981,7,12/13/1980,Sat,REG,H,South Florida,NA,Sun Belt,W,73,64,NA,6,1,W 1,Carmichael Auditorium
1981,8,12/20/1980,Sat,REG,H,Indiana,11,Big Ten,W,65,56,NA,7,1,W 2,Carmichael Auditorium
1981,9,12/22/1980,Mon,REG,H,Rutgers,NA,EAA,W,71,64,NA,8,1,W 3,Carmichael Auditorium
1981,10,12/29/1980,Mon,REG,N,Louisville,NA,Metro,W,86,64,NA,9,1,W 4,L. A. Sports Arena
1981,11,12/30/1980,Tue,REG,N,Minnesota,NA,Big Ten,L,60,76,NA,9,2,L 1,L. A. Sports Arena
1981,12,1/3/1981,Sat,REG,A,Kansas,NA,Big 8,L,55,56,NA,9,3,L 2,Allen Fieldhouse
1981,13,1/7/1981,Wed,REG,H,Maryland,8,ACC,W,75,66,NA,10,3,W 1,Carmichael Auditorium
1981,14,1/10/1981,Sat,REG,A,Virginia,3,ACC,L,57,63,NA,10,4,L 1,University Hall
1981,15,1/14/1981,Wed,REG,H,North Carolina State,NA,ACC,W,73,70,NA,11,4,W 1,Carmichael Auditorium
1981,16,1/17/1981,Sat,REG,H,Duke,NA,ACC,W,80,65,NA,12,4,W 2,Carmichael Auditorium
1981,17,1/22/1981,Thu,REG,A,Wake Forest,3,ACC,W,74,60,NA,13,4,W 3,Winston-Salem Memorial Coliseum
1981,18,1/24/1981,Sat,REG,H,Georgia Tech,NA,ACC,W,100,60,NA,14,4,W 4,Carmichael Auditorium
1981,19,1/28/1981,Wed,REG,A,Clemson,NA,ACC,W,61,47,NA,15,4,W 5,Littlejohn Coliseum
1981,20,1/31/1981,Sat,REG,A,North Carolina State,NA,ACC,W,57,54,NA,16,4,W 6,Reynolds Coliseum
1981,21,2/3/1981,Tue,REG,H,Virginia,1,ACC,L,79,80,NA,16,5,L 1,Carmichael Auditorium
1981,22,2/6/1981,Fri,REG,H,Saint Joseph's,NA,ECC,W,87,64,NA,17,5,W 1,Carmichael Auditorium
1981,23,2/7/1981,Sat,REG,H,Furman,NA,Southern,W,79,64,NA,18,5,W 2,Carmichael Auditorium
1981,24,2/11/1981,Wed,REG,H,Wake Forest,7,ACC,L,68,84,NA,18,6,L 1,Carmichael Auditorium
1981,25,2/15/1981,Sun,REG,A,Maryland,19,ACC,W,76,63,NA,19,6,W 1,Cole Fieldhouse
1981,26,2/18/1981,Wed,REG,A,William & Mary,NA,ECACS,W,81,55,NA,20,6,W 2,Kaplan Arena at William and Mary Hall
1981,27,2/21/1981,Sat,REG,H,Clemson,NA,ACC,W,75,61,NA,21,6,W 3,Carmichael Auditorium
1981,28,2/25/1981,Wed,REG,A,Georgia Tech,NA,ACC,W,76,51,NA,22,6,W 4,Alexander Memorial Coliseum
1981,29,2/28/1981,Sat,REG,A,Duke,NA,ACC,L,65,66,OT,22,7,L 1,Cameron Indoor Stadium
1981,30,3/5/1981,Thu,CTOURN,N,North Carolina State,NA,ACC,W,69,54,NA,23,7,W 1,Capital Centre
1981,31,3/6/1981,Fri,CTOURN,N,Wake Forest,11,ACC,W,58,57,NA,24,7,W 2,Capital Centre
1981,32,3/7/1981,Sat,CTOURN,N,Maryland,20,ACC,W,61,60,NA,25,7,W 3,Capital Centre
1981,33,3/15/1981,Sun,NCAA,N,Pittsburgh,NA,EAA,W,74,57,NA,26,7,W 4,Don Haskins Center
1981,34,3/19/1981,Thu,NCAA,N,Utah,14,WAC,W,61,56,NA,27,7,W 5,NA
1981,35,3/21/1981,Sat,NCAA,N,Kansas State,NA,Big 8,W,82,68,NA,28,7,W 6,NA
1981,36,3/28/1981,Sat,NCAA,N,Virginia,5,ACC,W,78,65,NA,29,7,W 7,NA
1981,37,3/30/1981,Mon,NCAA,N,Indiana,9,Big Ten,L,50,63,NA,29,8,L 1,NA
1982,1,11/28/1981,Sat,REG,N,Kansas,NA,Big 8,W,74,67,NA,1,0,W 1,NA
1982,2,11/30/1981,Mon,REG,N,Southern California,NA,Pac-10,W,73,62,NA,2,0,W 2,NA
1982,3,12/3/1981,Thu,REG,H,Tulsa,9,MVC,W,78,70,NA,3,0,W 3,Carmichael Auditorium
1982,4,12/12/1981,Sat,REG,H,South Florida,NA,Sun Belt,W,75,39,NA,4,0,W 4,Carmichael Auditorium
1982,5,12/19/1981,Sat,REG,N,Rutgers,NA,EAA,W,59,36,NA,5,0,W 5,NA
1982,6,12/26/1981,Sat,REG,N,Kentucky,2,SEC,W,82,69,NA,6,0,W 6,Izod Center
1982,7,12/28/1981,Mon,REG,N,Penn State,NA,Ind,W,56,50,NA,7,0,W 7,NA
1982,8,12/29/1981,Tue,REG,A,Santa Clara,NA,WCAC,W,76,57,NA,8,0,W 8,Leavey Center
1982,9,1/4/1982,Mon,REG,H,William & Mary,NA,ECACS,W,64,40,NA,9,0,W 9,Carmichael Auditorium
1982,10,1/6/1982,Wed,REG,A,Maryland,NA,ACC,W,66,50,NA,10,0,W 10,Cole Fieldhouse
1982,11,1/9/1982,Sat,REG,H,Virginia,2,ACC,W,65,60,NA,11,0,W 11,Carmichael Auditorium
1982,12,1/13/1982,Wed,REG,A,North Carolina State,12,ACC,W,61,41,NA,12,0,W 12,Reynolds Coliseum
1982,13,1/16/1982,Sat,REG,A,Duke,NA,ACC,W,73,63,NA,13,0,W 13,Cameron Indoor Stadium
1982,14,1/21/1982,Thu,REG,H,Wake Forest,NA,ACC,L,48,55,NA,13,1,L 1,Carmichael Auditorium
1982,15,1/23/1982,Sat,REG,A,Georgia Tech,NA,ACC,W,66,54,NA,14,1,W 1,Alexander Memorial Coliseum
1982,16,1/27/1982,Wed,REG,H,Clemson,NA,ACC,W,77,72,NA,15,1,W 2,Carmichael Auditorium
1982,17,1/30/1982,Sat,REG,H,North Carolina State,17,ACC,W,58,44,NA,16,1,W 3,Carmichael Auditorium
1982,18,2/3/1982,Wed,REG,A,Virginia,3,ACC,L,58,74,NA,16,2,L 1,University Hall
1982,19,2/5/1982,Fri,REG,N,Furman,NA,Southern,W,96,69,NA,17,2,W 1,NA
1982,20,2/6/1982,Sat,REG,N,Citadel,NA,Southern,W,67,46,NA,18,2,W 2,NA
1982,21,2/11/1982,Thu,REG,H,Maryland,NA,ACC,W,59,56,NA,19,2,W 3,Carmichael Auditorium
1982,22,2/14/1982,Sun,REG,N,Georgia,NA,SEC,W,66,57,NA,20,2,W 4,NA
1982,23,2/17/1982,Wed,REG,A,Wake Forest,14,ACC,W,69,51,NA,21,2,W 5,Winston-Salem Memorial Coliseum
1982,24,2/20/1982,Sat,REG,A,Clemson,NA,ACC,W,55,49,NA,22,2,W 6,Littlejohn Coliseum
1982,25,2/24/1982,Wed,REG,H,Georgia Tech,NA,ACC,W,77,54,NA,23,2,W 7,Carmichael Auditorium
1982,26,2/27/1982,Sat,REG,H,Duke,NA,ACC,W,84,66,NA,24,2,W 8,Carmichael Auditorium
1982,27,3/5/1982,Fri,CTOURN,N,Georgia Tech,NA,ACC,W,55,39,NA,25,2,W 9,Greensboro Coliseum
1982,28,3/6/1982,Sat,CTOURN,N,North Carolina State,NA,ACC,W,58,46,NA,26,2,W 10,Greensboro Coliseum
1982,29,3/7/1982,Sun,CTOURN,N,Virginia,3,ACC,W,47,45,NA,27,2,W 11,Greensboro Coliseum
1982,30,3/13/1982,Sat,NCAA,N,James Madison,NA,ECACS,W,52,50,NA,28,2,W 12,NA
1982,31,3/19/1982,Fri,NCAA,N,Alabama,13,SEC,W,74,69,NA,29,2,W 13,NA
1982,32,3/21/1982,Sun,NCAA,N,Villanova,NA,Big East,W,70,60,NA,30,2,W 14,Reynolds Coliseum
1982,33,3/27/1982,Sat,NCAA,N,Houston,NA,SWC,W,68,63,NA,31,2,W 15,NA
1982,34,3/29/1982,Mon,NCAA,N,Georgetown,6,Big East,W,63,62,NA,32,2,W 16,Louisiana Superdome
1983,1,11/20/1982,Sat,REG,N,St. John's,NA,Big East,L,74,78,NA,0,1,L 1,NA
1983,2,11/27/1982,Sat,REG,N,Missouri,15,Big 8,L,60,64,NA,0,2,L 2,NA
1983,3,11/30/1982,Tue,REG,H,Tulane,NA,Metro,W,70,68,NA,1,2,W 1,Carmichael Auditorium
1983,4,12/4/1982,Sat,REG,N,Louisiana State,NA,SEC,W,47,43,NA,2,2,W 2,NA
1983,5,12/11/1982,Sat,REG,N,Santa Clara,NA,WCAC,W,79,56,NA,3,2,W 3,NA
1983,6,12/17/1982,Fri,REG,N,Tulsa,NA,MVC,L,74,84,NA,3,3,L 1,NA
1983,7,12/18/1982,Sat,REG,N,Texas-Rio Grande Valley,NA,Ind,W,106,50,NA,4,3,W 1,NA
1983,8,12/21/1982,Tue,REG,A,Chattanooga,NA,Southern,W,73,66,NA,5,3,W 2,The McKenzie Arena
1983,9,12/28/1982,Tue,REG,N,Texas Tech,NA,SWC,W,79,47,NA,6,3,W 3,NA
1983,10,12/29/1982,Wed,REG,N,Oklahoma,NA,Big 8,W,77,69,NA,7,3,W 4,Neal S. Blaisdell Center
1983,11,12/30/1982,Thu,REG,N,Missouri,12,Big 8,W,73,58,NA,8,3,W 5,NA
1983,12,1/5/1983,Wed,REG,N,Rutgers,NA,A-10,W,86,69,NA,9,3,W 6,NA
1983,13,1/8/1983,Sat,REG,N,Syracuse,9,Big East,W,87,64,NA,10,3,W 7,NA
1983,14,1/12/1983,Wed,REG,H,Maryland,NA,ACC,W,72,71,NA,11,3,W 8,Carmichael Auditorium
1983,15,1/15/1983,Sat,REG,A,Virginia,2,ACC,W,101,95,NA,12,3,W 9,University Hall
1983,16,1/19/1983,Wed,REG,H,North Carolina State,NA,ACC,W,99,81,NA,13,3,W 10,Carmichael Auditorium
1983,17,1/22/1983,Sat,REG,H,Duke,NA,ACC,W,103,82,NA,14,3,W 11,Carmichael Auditorium
1983,18,1/24/1983,Mon,REG,H,Georgia State,NA,Ind,W,99,55,NA,15,3,W 12,Carmichael Auditorium
1983,19,1/27/1983,Thu,REG,A,Wake Forest,19,ACC,W,80,78,NA,16,3,W 13,Winston-Salem Memorial Coliseum
1983,20,1/29/1983,Sat,REG,N,Georgia Tech,NA,ACC,W,72,65,NA,17,3,W 14,NA
1983,21,2/2/1983,Wed,REG,A,Clemson,NA,ACC,W,84,81,NA,18,3,W 15,Littlejohn Coliseum
1983,22,2/4/1983,Fri,REG,N,Citadel,NA,Southern,W,81,36,NA,19,3,W 16,NA
1983,23,2/5/1983,Sat,REG,N,Furman,NA,Southern,W,78,43,NA,20,3,W 17,NA
1983,24,2/10/1983,Thu,REG,H,Virginia,3,ACC,W,64,63,NA,21,3,W 18,Carmichael Auditorium
1983,25,2/13/1983,Sun,REG,H,Villanova,12,Big East,L,53,56,NA,21,4,L 1,Carmichael Auditorium
1983,26,2/16/1983,Wed,REG,A,Maryland,NA,ACC,L,94,106,NA,21,5,L 2,Cole Fieldhouse
1983,27,2/19/1983,Sat,REG,A,North Carolina State,NA,ACC,L,63,70,NA,21,6,L 3,Reynolds Coliseum
1983,28,2/24/1983,Thu,REG,H,Wake Forest,NA,ACC,W,100,85,NA,22,6,W 1,Carmichael Auditorium
1983,29,2/27/1983,Sun,REG,H,Clemson,NA,ACC,W,93,80,NA,23,6,W 2,Carmichael Auditorium
1983,30,3/2/1983,Wed,REG,A,Georgia Tech,NA,ACC,W,85,73,NA,24,6,W 3,Alexander Memorial Coliseum
1983,31,3/5/1983,Sat,REG,A,Duke,NA,ACC,W,105,81,NA,25,6,W 4,Cameron Indoor Stadium
1983,32,3/11/1983,Fri,CTOURN,N,Clemson,NA,ACC,W,105,79,NA,26,6,W 5,The Omni
1983,33,3/12/1983,Sat,CTOURN,N,North Carolina State,NA,ACC,L,84,91,OT,26,7,L 1,The Omni
1983,34,3/19/1983,Sat,NCAA,N,James Madison,NA,ECACS,W,68,49,NA,27,7,W 1,NA
1983,35,3/25/1983,Fri,NCAA,N,Ohio State,NA,Big Ten,W,64,51,NA,28,7,W 2,Carrier Dome
1983,36,3/27/1983,Sun,NCAA,N,Georgia,18,SEC,L,77,82,NA,28,8,L 1,NA
1984,1,11/26/1983,Sat,REG,N,Missouri,NA,Big 8,W,64,57,NA,1,0,W 1,NA
1984,2,11/28/1983,Mon,REG,H,Chattanooga,NA,Southern,W,85,63,NA,2,0,W 2,Carmichael Auditorium
1984,3,12/2/1983,Fri,REG,N,Fordham,NA,MAAC,W,73,56,NA,3,0,W 3,NA
1984,4,12/3/1983,Sat,REG,A,Stanford,NA,Pac-10,W,88,75,NA,4,0,W 4,Maples Pavilion
1984,5,12/10/1983,Sat,REG,A,Syracuse,NA,Big East,W,87,64,NA,5,0,W 5,Carrier Dome
1984,6,12/21/1983,Wed,REG,H,Dartmouth,NA,Ivy,W,103,58,NA,6,0,W 6,Carmichael Auditorium
1984,7,12/27/1983,Tue,REG,N,Iona,NA,MAAC,W,74,61,NA,7,0,W 7,NA
1984,8,12/28/1983,Wed,REG,N,St. John's,NA,Big East,W,64,51,NA,8,0,W 8,NA
1984,9,1/5/1984,Thu,REG,N,Boston University,NA,ECACN,W,87,54,NA,9,0,W 9,NA
1984,10,1/7/1984,Sat,REG,A,North Carolina State,12,ACC,W,81,60,NA,10,0,W 10,Reynolds Coliseum
1984,11,1/12/1984,Thu,REG,A,Maryland,5,ACC,W,74,62,NA,11,0,W 11,Cole Fieldhouse
1984,12,1/14/1984,Sat,REG,A,Wake Forest,12,ACC,W,70,62,NA,12,0,W 12,Winston-Salem Memorial Coliseum
1984,13,1/18/1984,Wed,REG,H,Virginia,NA,ACC,W,69,66,NA,13,0,W 13,Carmichael Auditorium
1984,14,1/21/1984,Sat,REG,A,Duke,NA,ACC,W,78,73,NA,14,0,W 14,Cameron Indoor Stadium
1984,15,1/25/1984,Wed,REG,H,Wake Forest,17,ACC,W,100,63,NA,15,0,W 15,Carmichael Auditorium
1984,16,1/28/1984,Sat,REG,H,Georgia Tech,NA,ACC,W,73,61,NA,16,0,W 16,Carmichael Auditorium
1984,17,1/29/1984,Sun,REG,H,Louisiana State,10,SEC,W,90,79,NA,17,0,W 17,Carmichael Auditorium
1984,18,2/1/1984,Wed,REG,N,Clemson,NA,ACC,W,97,75,NA,18,0,W 18,NA
1984,19,2/3/1984,Fri,REG,N,Furman,NA,Southern,W,83,48,NA,19,0,W 19,NA
1984,20,2/4/1984,Sat,REG,N,Citadel,NA,Southern,W,76,60,NA,20,0,W 20,NA
1984,21,2/9/1984,Thu,REG,A,Virginia,NA,ACC,W,85,72,NA,21,0,W 21,University Hall
1984,22,2/12/1984,Sun,REG,N,Arkansas,NA,SWC,L,64,65,NA,21,1,L 1,NA
1984,23,2/18/1984,Sat,REG,H,North Carolina State,NA,ACC,W,95,71,NA,22,1,W 1,Carmichael Auditorium
1984,24,2/19/1984,Sun,REG,H,Maryland,NA,ACC,W,78,63,NA,23,1,W 2,Carmichael Auditorium
1984,25,2/26/1984,Sun,REG,A,Clemson,NA,ACC,W,82,71,NA,24,1,W 3,Littlejohn Coliseum
1984,26,2/29/1984,Wed,REG,A,Georgia Tech,NA,ACC,W,69,56,NA,25,1,W 4,Alexander Memorial Coliseum
1984,27,3/3/1984,Sat,REG,H,Duke,15,ACC,W,96,83,2OT,26,1,W 5,Carmichael Auditorium
1984,28,3/8/1984,Thu,CTOURN,N,Clemson,NA,ACC,W,78,66,NA,27,1,W 6,Greensboro Coliseum
1984,29,3/10/1984,Sat,CTOURN,N,Duke,16,ACC,L,75,77,NA,27,2,L 1,Greensboro Coliseum
1984,30,3/17/1984,Sat,NCAA,N,Temple,20,A-10,W,77,66,NA,28,2,W 1,Charlotte Coliseum
1984,31,3/22/1984,Thu,NCAA,N,Indiana,NA,Big Ten,L,68,72,NA,28,3,L 1,NA
1985,1,11/25/1984,Sun,REG,N,Fordham,NA,MAAC,W,81,65,NA,1,0,W 1,NA
1985,2,12/2/1984,Sun,REG,N,Boston University,NA,ECACN,W,89,72,NA,2,0,W 2,NA
1985,3,12/3/1984,Mon,REG,H,Howard,NA,MEAC,W,77,63,NA,3,0,W 3,Carmichael Auditorium
1985,4,12/8/1984,Sat,REG,H,Oral Roberts,NA,MW City,W,87,65,NA,4,0,W 4,Carmichael Auditorium
1985,5,12/15/1984,Sat,REG,A,Wake Forest,NA,ACC,W,79,73,NA,5,0,W 5,Winston-Salem Memorial Coliseum
1985,6,12/20/1984,Thu,REG,N,Wichita State,NA,MVC,W,80,69,NA,6,0,W 6,NA
1985,7,12/22/1984,Sat,REG,N,Arizona State,NA,Pac-10,W,85,66,NA,7,0,W 7,NA
1985,8,12/30/1984,Sun,REG,N,Missouri,NA,Big 8,L,76,81,NA,7,1,L 1,NA
1985,9,1/3/1985,Thu,REG,N,Stetson,NA,Ind,W,85,71,NA,8,1,W 1,NA
1985,10,1/5/1985,Sat,REG,N,Florida State,NA,Metro,W,78,69,NA,9,1,W 2,NA
1985,11,1/9/1985,Wed,REG,H,Maryland,NA,ACC,W,75,74,NA,10,1,W 3,Carmichael Auditorium
1985,12,1/12/1985,Sat,REG,A,Virginia,NA,ACC,W,65,61,NA,11,1,W 4,University Hall
1985,13,1/13/1985,Sun,REG,N,Southern Methodist,4,SWC,L,82,84,NA,11,2,L 1,NA
1985,14,1/16/1985,Wed,REG,H,North Carolina State,NA,ACC,W,86,76,NA,12,2,W 1,Carmichael Auditorium
1985,15,1/19/1985,Sat,REG,H,Duke,2,ACC,L,77,93,NA,12,3,L 1,Carmichael Auditorium
1985,16,1/21/1985,Mon,REG,N,Jacksonville,NA,Sun Belt,W,74,68,NA,13,3,W 1,NA
1985,17,1/27/1985,Sun,REG,H,Georgia Tech,16,ACC,L,62,66,NA,13,4,L 1,Carmichael Auditorium
1985,18,1/30/1985,Wed,REG,A,Clemson,NA,ACC,L,50,52,NA,13,5,L 2,Littlejohn Coliseum
1985,19,2/1/1985,Fri,REG,N,Citadel,NA,Southern,W,83,62,NA,14,5,W 1,NA
1985,20,2/2/1985,Sat,REG,N,Furman,NA,Southern,W,77,55,NA,15,5,W 2,NA
1985,21,2/7/1985,Thu,REG,H,Virginia,NA,ACC,W,82,73,NA,16,5,W 3,Carmichael Auditorium
1985,22,2/10/1985,Sun,REG,A,Louisiana State,NA,SEC,W,75,70,NA,17,5,W 4,Maravich Assembly Center
1985,23,2/13/1985,Wed,REG,A,Maryland,20,ACC,W,60,54,NA,18,5,W 5,Cole Fieldhouse
1985,24,2/16/1985,Sat,REG,A,North Carolina State,NA,ACC,L,76,85,NA,18,6,L 1,Reynolds Coliseum
1985,25,2/20/1985,Wed,REG,H,Wake Forest,NA,ACC,W,69,59,NA,19,6,W 1,Carmichael Auditorium
1985,26,2/23/1985,Sat,REG,H,Clemson,NA,ACC,W,84,50,NA,20,6,W 2,Carmichael Auditorium
1985,27,2/26/1985,Tue,REG,N,Georgia Tech,10,ACC,L,54,57,NA,20,7,L 1,NA
1985,28,3/2/1985,Sat,REG,A,Duke,5,ACC,W,78,68,NA,21,7,W 1,Cameron Indoor Stadium
1985,29,3/8/1985,Fri,CTOURN,N,Wake Forest,NA,ACC,W,72,61,OT,22,7,W 2,The Omni
1985,30,3/9/1985,Sat,CTOURN,N,North Carolina State,18,ACC,W,57,51,NA,23,7,W 3,The Omni
1985,31,3/10/1985,Sun,CTOURN,A,Georgia Tech,9,ACC,L,62,67,NA,23,8,L 1,The Omni
