Season,Game_Date,Game_Day,Type,Where,Opponent_School,Result,Tm,Opp,OT
2010,2010-01-20,Wed,REG,H,Wake Forest,L,69,82,NA
2010,2010-01-26,Tue,REG,A,North Carolina State,W,77,63,NA
2010,2010-01-31,Sun,REG,H,Virginia,L,60,75,NA
2010,2010-02-04,Thu,REG,A,Virginia Tech,L,70,74,NA
2010,2010-02-07,Sun,REG,A,Maryland,L,71,92,NA
2010,2010-02-10,Wed,REG,H,Duke,L,54,64,NA
2010,2010-02-13,Sat,REG,H,North Carolina State,W,74,61,NA
2010,2010-02-16,Tue,REG,A,Georgia Tech,L,51,68,NA
2010,2010-02-20,Sat,REG,A,Boston College,L,67,71,NA
2010,2010-02-24,Wed,REG,H,Florida State,L,67,77,NA
2010,2010-02-27,Sat,REG,A,Wake Forest,W,77,68,NA
2010,2010-03-02,Tue,REG,H,Miami,W,69,62,NA
2010,2010-03-06,Sat,REG,A,Duke,L,50,82,NA
2010,2010-03-11,Thu,CTOURN,N,Georgia Tech,L,58,62,NA
2010,2010-03-16,Tue,NIT,H,William & Mary,W,80,72,NA
2010,2010-03-20,Sat,NIT,A,Mississippi State,W,76,74,NA
2010,2010-03-23,Tue,NIT,A,Alabama-Birmingham,W,60,55,NA
2010,2010-03-30,Tue,NIT,N,Rhode Island,W,68,67,OT
2010,2010-04-01,Thu,NIT,N,Dayton,L,68,79,NA
2011,2010-11-12,Fri,REG,H,Lipscomb,W,80,66,NA
2011,2010-11-18,Thu,REG,N,Hofstra,W,107,63,NA
2011,2010-11-19,Fri,REG,N,Minnesota,L,67,72,NA
2011,2010-11-21,Sun,REG,N,Vanderbilt,L,65,72,NA
2011,2010-11-23,Tue,REG,H,North Carolina-Asheville,W,80,69,NA
2011,2010-11-28,Sun,REG,H,College of Charleston,W,74,69,NA
2011,2010-11-30,Tue,REG,A,Illinois,L,67,79,NA
2011,2010-12-04,Sat,REG,H,Kentucky,W,75,73,NA
2011,2010-12-08,Wed,REG,A,Evansville,W,76,49,NA
2011,2010-12-11,Sat,REG,H,Long Beach State,W,96,91,NA
2011,2010-12-18,Sat,REG,N,Texas,L,76,78,NA
2011,2010-12-21,Tue,REG,H,William & Mary,W,85,60,NA
2011,2010-12-28,Tue,REG,N,Rutgers,W,78,55,NA
2011,2011-01-02,Sun,REG,H,Saint Francis,W,103,54,NA
2011,2011-01-08,Sat,REG,A,Virginia,W,62,56,NA
2011,2011-01-13,Thu,REG,H,Virginia Tech,W,64,61,NA
2011,2011-01-16,Sun,REG,A,Georgia Tech,L,58,78,NA
2011,2011-01-18,Tue,REG,H,Clemson,W,75,65,NA
2011,2011-01-26,Wed,REG,A,Miami,W,74,71,NA
2011,2011-01-29,Sat,REG,H,North Carolina State,W,84,64,NA
2011,2011-02-01,Tue,REG,A,Boston College,W,106,74,NA
2011,2011-02-06,Sun,REG,H,Florida State,W,89,69,NA
2011,2011-02-09,Wed,REG,A,Duke,L,73,79,NA
2011,2011-02-12,Sat,REG,A,Clemson,W,64,62,NA
2011,2011-02-15,Tue,REG,H,Wake Forest,W,78,64,NA
2011,2011-02-19,Sat,REG,H,Boston College,W,48,46,NA
2011,2011-02-23,Wed,REG,A,North Carolina State,W,75,63,NA
2011,2011-02-27,Sun,REG,H,Maryland,W,87,76,NA
2011,2011-03-02,Wed,REG,A,Florida State,W,72,70,NA
2011,2011-03-05,Sat,REG,H,Duke,W,81,67,NA
2011,2011-03-11,Fri,CTOURN,N,Miami,W,61,59,NA
2011,2011-03-12,Sat,CTOURN,N,Clemson,W,92,87,OT
2011,2011-03-13,Sun,CTOURN,N,Duke,L,58,75,NA
2011,2011-03-18,Fri,NCAA,N,Long Island University,W,102,87,NA
2011,2011-03-20,Sun,NCAA,N,Washington,W,86,83,NA
2011,2011-03-25,Fri,NCAA,N,Marquette,W,81,63,NA
2011,2011-03-27,Sun,NCAA,N,Kentucky,L,69,76,NA
2012,2011-11-11,Fri,REG,N,Michigan State,W,67,55,NA
2012,2011-11-13,Sun,REG,A,North Carolina-Asheville,W,91,75,NA
2012,2011-11-20,Sun,REG,H,Mississippi Valley State,W,101,75,NA
2012,2011-11-22,Tue,REG,H,Tennessee State,W,102,69,NA
2012,2011-11-25,Fri,REG,N,South Carolina,W,87,62,NA
2012,2011-11-26,Sat,REG,N,Nevada-Las Vegas,L,80,90,NA
2012,2011-11-30,Wed,REG,H,Wisconsin,W,60,57,NA
2012,2011-12-03,Sat,REG,A,Kentucky,L,72,73,NA
2012,2011-12-06,Tue,REG,H,Evansville,W,97,48,NA
2012,2011-12-10,Sat,REG,H,Long Beach State,W,84,78,NA
2012,2011-12-17,Sat,REG,H,Appalachian State,W,97,82,NA
2012,2011-12-19,Mon,REG,H,Nicholls State,W,99,49,NA
2012,2011-12-21,Wed,REG,H,Texas,W,82,63,NA
2012,2011-12-29,Thu,REG,H,Elon,W,100,62,NA
2012,2012-01-01,Sun,REG,H,Monmouth,W,102,65,NA
2012,2012-01-07,Sat,REG,H,Boston College,W,83,60,NA
2012,2012-01-10,Tue,REG,H,Miami,W,73,56,NA
2012,2012-01-14,Sat,REG,A,Florida State,L,57,90,NA
2012,2012-01-19,Thu,REG,A,Virginia Tech,W,82,68,NA
2012,2012-01-26,Thu,REG,H,North Carolina State,W,74,55,NA
2012,2012-01-29,Sun,REG,H,Georgia Tech,W,93,81,NA
2012,2012-01-31,Tue,REG,A,Wake Forest,W,68,53,NA
2012,2012-02-04,Sat,REG,A,Maryland,W,83,74,NA
2012,2012-02-08,Wed,REG,H,Duke,L,84,85,NA
2012,2012-02-11,Sat,REG,H,Virginia,W,70,52,NA
2012,2012-02-15,Wed,REG,A,Miami,W,73,64,NA
2012,2012-02-18,Sat,REG,H,Clemson,W,74,52,NA
2012,2012-02-21,Tue,REG,A,North Carolina State,W,86,74,NA
2012,2012-02-25,Sat,REG,A,Virginia,W,54,51,NA
2012,2012-02-29,Wed,REG,H,Maryland,W,88,64,NA
2012,2012-03-03,Sat,REG,A,Duke,W,88,70,NA
2012,2012-03-09,Fri,CTOURN,N,Maryland,W,85,69,NA
2012,2012-03-10,Sat,CTOURN,N,North Carolina State,W,69,67,NA
2012,2012-03-11,Sun,CTOURN,N,Florida State,L,82,85,NA
2012,2012-03-16,Fri,NCAA,N,Vermont,W,77,58,NA
2012,2012-03-18,Sun,NCAA,N,Creighton,W,87,73,NA
2012,2012-03-23,Fri,NCAA,N,Ohio,W,73,65,OT
2012,2012-03-25,Sun,NCAA,N,Kansas,L,67,80,NA
2013,2012-11-09,Fri,REG,H,Gardner-Webb,W,76,59,NA
2013,2012-11-11,Sun,REG,H,Florida Atlantic,W,80,56,NA
2013,2012-11-16,Fri,REG,A,Long Beach State,W,78,63,NA
2013,2012-11-19,Mon,REG,N,Mississippi State,W,95,49,NA
2013,2012-11-20,Tue,REG,N,Butler,L,71,82,NA
2013,2012-11-21,Wed,REG,A,Chaminade,W,112,70,NA
2013,2012-11-27,Tue,REG,A,Indiana,L,59,83,NA
2013,2012-12-01,Sat,REG,H,Alabama-Birmingham,W,102,84,NA
2013,2012-12-08,Sat,REG,H,East Tennessee State,W,78,55,NA
2013,2012-12-15,Sat,REG,H,East Carolina,W,93,87,NA
2013,2012-12-19,Wed,REG,A,Texas,L,67,85,NA
2013,2012-12-22,Sat,REG,H,McNeese State,W,97,63,NA
2013,2012-12-29,Sat,REG,H,Nevada-Las Vegas,W,79,73,NA
2013,2013-01-06,Sun,REG,A,Virginia,L,52,61,NA
2013,2013-01-10,Thu,REG,H,Miami,L,59,68,NA
2013,2013-01-12,Sat,REG,A,Florida State,W,77,72,NA
2013,2013-01-19,Sat,REG,H,Maryland,W,62,52,NA
2013,2013-01-23,Wed,REG,H,Georgia Tech,W,79,63,NA
2013,2013-01-26,Sat,REG,A,North Carolina State,L,83,91,NA
2013,2013-01-29,Tue,REG,A,Boston College,W,82,70,NA
2013,2013-02-02,Sat,REG,H,Virginia Tech,W,72,60,OT
2013,2013-02-05,Tue,REG,H,Wake Forest,W,87,62,NA
2013,2013-02-09,Sat,REG,A,Miami,L,61,87,NA
2013,2013-02-13,Wed,REG,A,Duke,L,68,73,NA
2013,2013-02-16,Sat,REG,H,Virginia,W,93,81,NA
2013,2013-02-19,Tue,REG,A,Georgia Tech,W,70,58,NA
2013,2013-02-23,Sat,REG,H,North Carolina State,W,76,65,NA
2013,2013-02-28,Thu,REG,A,Clemson,W,68,59,NA
2013,2013-03-03,Sun,REG,H,Florida State,W,79,58,NA
2013,2013-03-06,Wed,REG,A,Maryland,W,79,68,NA
2013,2013-03-09,Sat,REG,H,Duke,L,53,69,NA
2013,2013-03-15,Fri,CTOURN,N,Florida State,W,83,62,NA
2013,2013-03-16,Sat,CTOURN,N,Maryland,W,79,76,NA
2013,2013-03-17,Sun,CTOURN,N,Miami,L,77,87,NA
2013,2013-03-22,Fri,NCAA,N,Villanova,W,78,71,NA
2013,2013-03-24,Sun,NCAA,N,Kansas,L,58,70,NA
2014,2013-11-08,Fri,REG,H,Oakland,W,84,61,NA
2014,2013-11-15,Fri,REG,H,Holy Cross,W,62,54,NA
2014,2013-11-17,Sun,REG,H,Belmont,L,80,83,NA
2014,2013-11-23,Sat,REG,N,Richmond,W,82,72,NA
2014,2013-11-24,Sun,REG,N,Louisville,W,93,84,NA
2014,2013-12-01,Sun,REG,A,Alabama-Birmingham,L,59,63,NA
2014,2013-12-04,Wed,REG,A,Michigan State,W,79,65,NA
2014,2013-12-07,Sat,REG,H,North Carolina-Greensboro,W,81,50,NA
2014,2013-12-14,Sat,REG,H,Kentucky,W,82,77,NA
2014,2013-12-18,Wed,REG,H,Texas,L,83,86,NA
2014,2013-12-21,Sat,REG,H,Davidson,W,97,85,OT
2014,2013-12-27,Fri,REG,H,Northern Kentucky,W,75,60,NA
2014,2013-12-31,Tue,REG,H,North Carolina-Wilmington,W,84,51,NA
2014,2014-01-05,Sun,REG,A,Wake Forest,L,67,73,NA
2014,2014-01-08,Wed,REG,H,Miami,L,57,63,NA
2014,2014-01-11,Sat,REG,A,Syracuse,L,45,57,NA
2014,2014-01-18,Sat,REG,H,Boston College,W,82,71,NA
2014,2014-01-20,Mon,REG,A,Virginia,L,61,76,NA
2014,2014-01-26,Sun,REG,H,Clemson,W,80,61,NA
2014,2014-01-29,Wed,REG,A,Georgia Tech,W,78,65,NA
2014,2014-02-01,Sat,REG,H,North Carolina State,W,84,70,NA
2014,2014-02-04,Tue,REG,H,Maryland,W,75,63,NA
2014,2014-02-08,Sat,REG,A,Notre Dame,W,73,62,NA
2014,2014-02-15,Sat,REG,H,Pittsburgh,W,75,71,NA
2014,2014-02-17,Mon,REG,A,Florida State,W,81,75,NA
2014,2014-02-20,Thu,REG,H,Duke,W,74,66,NA
2014,2014-02-22,Sat,REG,H,Wake Forest,W,105,72,NA
2014,2014-02-26,Wed,REG,A,North Carolina State,W,85,84,OT
2014,2014-03-01,Sat,REG,A,Virginia Tech,W,60,56,NA
2014,2014-03-03,Mon,REG,H,Notre Dame,W,63,61,NA
2014,2014-03-08,Sat,REG,A,Duke,L,81,93,NA
2014,2014-03-14,Fri,CTOURN,N,Pittsburgh,L,75,80,NA
2014,2014-03-21,Fri,NCAA,N,Providence,W,79,77,NA
2014,2014-03-23,Sun,NCAA,N,Iowa State,L,83,85,NA
2015,2014-11-14,Fri,REG,H,North Carolina Central,W,76,60,NA
2015,2014-11-16,Sun,REG,H,Robert Morris,W,103,59,NA
2015,2014-11-22,Sat,REG,N,Davidson,W,90,72,NA
2015,2014-11-26,Wed,REG,N,Butler,L,66,74,NA
2015,2014-11-27,Thu,REG,N,UCLA,W,78,56,NA
2015,2014-11-28,Fri,REG,N,Florida,W,75,64,NA
2015,2014-12-03,Wed,REG,H,Iowa,L,55,60,NA
2015,2014-12-07,Sun,REG,H,East Carolina,W,108,64,NA
2015,2014-12-13,Sat,REG,A,Kentucky,L,70,84,NA
2015,2014-12-16,Tue,REG,A,North Carolina-Greensboro,W,79,56,NA
2015,2014-12-20,Sat,REG,N,Ohio State,W,82,74,NA
2015,2014-12-27,Sat,REG,H,Alabama-Birmingham,W,89,58,NA
2015,2014-12-30,Tue,REG,H,William & Mary,W,86,64,NA
2015,2015-01-03,Sat,REG,A,Clemson,W,74,50,NA
2015,2015-01-05,Mon,REG,H,Notre Dame,L,70,71,NA
2015,2015-01-10,Sat,REG,H,Louisville,W,72,71,NA
2015,2015-01-14,Wed,REG,A,North Carolina State,W,81,79,NA
2015,2015-01-18,Sun,REG,H,Virginia Tech,W,68,53,NA
2015,2015-01-21,Wed,REG,A,Wake Forest,W,87,71,NA
2015,2015-01-24,Sat,REG,H,Florida State,W,78,74,NA
2015,2015-01-26,Mon,REG,H,Syracuse,W,93,83,NA
2015,2015-01-31,Sat,REG,A,Louisville,L,68,78,OT
2015,2015-02-02,Mon,REG,H,Virginia,L,64,75,NA
2015,2015-02-07,Sat,REG,A,Boston College,W,79,68,NA
2015,2015-02-14,Sat,REG,A,Pittsburgh,L,76,89,NA
2015,2015-02-18,Wed,REG,A,Duke,L,90,92,OT
2015,2015-02-21,Sat,REG,H,Georgia Tech,W,89,60,NA
2015,2015-02-24,Tue,REG,H,North Carolina State,L,46,58,NA
2015,2015-02-28,Sat,REG,A,Miami,W,73,64,NA
2015,2015-03-03,Tue,REG,A,Georgia Tech,W,81,49,NA
2015,2015-03-07,Sat,REG,H,Duke,L,77,84,NA
2015,2015-03-11,Wed,CTOURN,N,Boston College,W,81,63,NA
2015,2015-03-12,Thu,CTOURN,N,Louisville,W,70,60,NA
2015,2015-03-13,Fri,CTOURN,N,Virginia,W,71,67,NA
2015,2015-03-14,Sat,CTOURN,N,Notre Dame,L,82,90,NA
2015,2015-03-19,Thu,NCAA,N,Harvard,W,67,65,NA
2015,2015-03-21,Sat,NCAA,N,Arkansas,W,87,78,NA
2015,2015-03-26,Thu,NCAA,N,Wisconsin,L,72,79,NA
2016,2015-11-13,Fri,REG,N,Temple,W,91,67,NA
2016,2015-11-15,Sun,REG,H,Fairfield,W,92,65,NA
2016,2015-11-18,Wed,REG,H,Wofford,W,78,58,NA
2016,2015-11-21,Sat,REG,A,Northern Iowa,L,67,71,NA
2016,2015-11-23,Mon,REG,N,Northwestern,W,80,69,NA
2016,2015-11-24,Tue,REG,N,Kansas State,W,80,70,NA
2016,2015-12-01,Tue,REG,H,Maryland,W,89,81,NA
2016,2015-12-06,Sun,REG,H,Davidson,W,98,65,NA
2016,2015-12-12,Sat,REG,A,Texas,L,82,84,NA
2016,2015-12-16,Wed,REG,H,Tulane,W,96,72,NA
2016,2015-12-19,Sat,REG,N,UCLA,W,89,76,NA
2016,2015-12-21,Mon,REG,H,Appalachian State,W,94,70,NA
2016,2015-12-28,Mon,REG,H,North Carolina-Greensboro,W,96,63,NA
2016,2015-12-30,Wed,REG,H,Clemson,W,80,69,NA
2016,2016-01-02,Sat,REG,H,Georgia Tech,W,86,78,NA
2016,2016-01-04,Mon,REG,A,Florida State,W,106,90,NA
2016,2016-01-09,Sat,REG,A,Syracuse,W,84,73,NA
2016,2016-01-16,Sat,REG,H,North Carolina State,W,67,55,NA
2016,2016-01-20,Wed,REG,H,Wake Forest,W,83,68,NA
2016,2016-01-24,Sun,REG,A,Virginia Tech,W,75,70,NA
2016,2016-01-30,Sat,REG,H,Boston College,W,89,62,NA
2016,2016-02-01,Mon,REG,A,Louisville,L,65,71,NA
2016,2016-02-06,Sat,REG,A,Notre Dame,L,76,80,NA
2016,2016-02-09,Tue,REG,A,Boston College,W,68,65,NA
2016,2016-02-14,Sun,REG,H,Pittsburgh,W,85,64,NA
2016,2016-02-17,Wed,REG,H,Duke,L,73,74,NA
2016,2016-02-20,Sat,REG,H,Miami,W,96,71,NA
2016,2016-02-24,Wed,REG,A,North Carolina State,W,80,68,NA
2016,2016-02-27,Sat,REG,A,Virginia,L,74,79,NA
2016,2016-02-29,Mon,REG,H,Syracuse,W,75,70,NA
2016,2016-03-05,Sat,REG,A,Duke,W,76,72,NA
2016,2016-03-10,Thu,CTOURN,N,Pittsburgh,W,88,71,NA
2016,2016-03-11,Fri,CTOURN,N,Notre Dame,W,78,47,NA
2016,2016-03-12,Sat,CTOURN,N,Virginia,W,61,57,NA
2016,2016-03-17,Thu,NCAA,N,Florida Gulf Coast,W,83,67,NA
2016,2016-03-19,Sat,NCAA,N,Providence,W,85,66,NA
2016,2016-03-25,Fri,NCAA,N,Indiana,W,101,86,NA
2016,2016-03-27,Sun,NCAA,N,Notre Dame,W,88,74,NA
2016,2016-04-02,Sat,NCAA,N,Syracuse,W,83,66,NA
2016,2016-04-04,Mon,NCAA,N,Villanova,L,74,77,NA
2017,2016-11-11,Fri,REG,N,Tulane,W,95,75,NA
2017,2016-11-13,Sun,REG,H,Chattanooga,W,97,57,NA
2017,2016-11-15,Tue,REG,H,Long Beach State,W,93,67,NA
2017,2016-11-18,Fri,REG,A,Hawaii,W,83,68,NA
2017,2016-11-21,Mon,REG,N,Chaminade,W,104,61,NA
2017,2016-11-22,Tue,REG,N,Oklahoma State,W,107,75,NA
2017,2016-11-23,Wed,REG,N,Wisconsin,W,71,56,NA
2017,2016-11-30,Wed,REG,A,Indiana,L,67,76,NA
2017,2016-12-04,Sun,REG,H,Radford,W,95,50,NA
2017,2016-12-07,Wed,REG,H,Davidson,W,83,74,NA
2017,2016-12-11,Sun,REG,H,Tennessee,W,73,71,NA
2017,2016-12-17,Sat,REG,N,Kentucky,L,100,103,NA
2017,2016-12-21,Wed,REG,H,Northern Iowa,W,85,42,NA
2017,2016-12-28,Wed,REG,H,Monmouth,W,102,74,NA
2017,2016-12-31,Sat,REG,A,Georgia Tech,L,63,75,NA
2017,2017-01-03,Tue,REG,A,Clemson,W,89,86,OT
2017,2017-01-08,Sun,REG,H,North Carolina State,W,107,56,NA
2017,2017-01-11,Wed,REG,A,Wake Forest,W,93,87,NA
2017,2017-01-14,Sat,REG,H,Florida State,W,96,83,NA
2017,2017-01-16,Mon,REG,H,Syracuse,W,85,68,NA
2017,2017-01-21,Sat,REG,A,Boston College,W,90,82,NA
2017,2017-01-26,Thu,REG,H,Virginia Tech,W,91,72,NA
2017,2017-01-28,Sat,REG,A,Miami,L,62,77,NA
2017,2017-01-31,Tue,REG,H,Pittsburgh,W,80,78,NA
2017,2017-02-05,Sun,REG,H,Notre Dame,W,83,76,NA
2017,2017-02-09,Thu,REG,A,Duke,L,78,86,NA
2017,2017-02-15,Wed,REG,A,North Carolina State,W,97,73,NA
2017,2017-02-18,Sat,REG,H,Virginia,W,65,41,NA
2017,2017-02-22,Wed,REG,H,Louisville,W,74,63,NA
2017,2017-02-25,Sat,REG,A,Pittsburgh,W,85,67,NA
2017,2017-02-27,Mon,REG,A,Virginia,L,43,53,NA
2017,2017-03-04,Sat,REG,H,Duke,W,90,83,NA
2017,2017-03-09,Thu,CTOURN,N,Miami,W,78,53,NA
2017,2017-03-10,Fri,CTOURN,N,Duke,L,83,93,NA
2017,2017-03-17,Fri,NCAA,N,Texas Southern,W,103,64,NA
2017,2017-03-19,Sun,NCAA,N,Arkansas,W,72,65,NA
2017,2017-03-24,Fri,NCAA,N,Butler,W,92,80,NA
2017,2017-03-26,Sun,NCAA,N,Kentucky,W,75,73,NA
2017,2017-04-01,Sat,NCAA,N,Oregon,W,77,76,NA
2017,2017-04-03,Mon,NCAA,N,Gonzaga,W,71,65,NA
