Season,G,Game_Date,Game_Day,Type,Where,Opponent_School,Opponent_Ranking,Conf,Result,Tm,Opp,OT,W,L,Streak,Arena
2009,37,2009-03-26,Thu,NCAA,N,Villanova,11,Big East,L,54,77,NA,30,7,L 1,TD Garden
2010,1,2009-11-13,Fri,REG,H,North Carolina-Greensboro,NA,Southern,W,96,62,NA,1,0,W 1,Cameron Indoor Stadium
2010,2,2009-11-16,Mon,REG,H,Coastal Carolina,NA,Big South,W,74,49,NA,2,0,W 2,Cameron Indoor Stadium
2010,3,2009-11-17,Tue,REG,H,Charlotte,NA,A-10,W,101,59,NA,3,0,W 3,Cameron Indoor Stadium
2010,4,2009-11-21,Sat,REG,H,Radford,NA,Big South,W,104,67,NA,4,0,W 4,Cameron Indoor Stadium
2010,5,2009-11-25,Wed,REG,N,Arizona State,NA,Pac-10,W,64,53,NA,5,0,W 5,Madison Square Garden (IV)
2010,6,2009-11-27,Fri,REG,N,Connecticut,13,Big East,W,68,59,NA,6,0,W 6,Madison Square Garden (IV)
2010,7,2009-12-02,Wed,REG,A,Wisconsin,NA,Big Ten,L,69,73,NA,6,1,L 1,Kohl Center
2010,8,2009-12-05,Sat,REG,H,St. John's,NA,Big East,W,80,71,NA,7,1,W 1,Cameron Indoor Stadium
2010,9,2009-12-15,Tue,REG,H,Gardner-Webb,NA,Big South,W,113,68,NA,8,1,W 2,Cameron Indoor Stadium
2010,10,2009-12-19,Sat,REG,N,Gonzaga,15,WCC,W,76,41,NA,9,1,W 3,Madison Square Garden (IV)
2010,11,2009-12-29,Tue,REG,H,Long Beach State,NA,Big West,W,84,63,NA,10,1,W 4,Cameron Indoor Stadium
2010,12,2009-12-31,Thu,REG,H,Pennsylvania,NA,Ivy,W,114,55,NA,11,1,W 5,Cameron Indoor Stadium
2010,13,2010-01-03,Sun,REG,H,Clemson,21,ACC,W,74,53,NA,12,1,W 6,Cameron Indoor Stadium
2010,14,2010-01-06,Wed,REG,N,Iowa State,NA,Big 12,W,86,65,NA,13,1,W 7,United Center
2010,15,2010-01-09,Sat,REG,A,Georgia Tech,20,ACC,L,67,71,NA,13,2,L 1,Alexander Memorial Coliseum
2010,16,2010-01-13,Wed,REG,H,Boston College,NA,ACC,W,79,59,NA,14,2,W 1,Cameron Indoor Stadium
2010,17,2010-01-17,Sun,REG,H,Wake Forest,NA,ACC,W,90,70,NA,15,2,W 2,Cameron Indoor Stadium
2010,18,2010-01-20,Wed,REG,A,North Carolina State,NA,ACC,L,74,88,NA,15,3,L 1,RBC Center
2010,19,2010-01-23,Sat,REG,A,Clemson,17,ACC,W,60,47,NA,16,3,W 1,Littlejohn Coliseum
2010,20,2010-01-27,Wed,REG,H,Florida State,NA,ACC,W,70,56,NA,17,3,W 2,Cameron Indoor Stadium
2010,21,2010-01-30,Sat,REG,A,Georgetown,7,Big East,L,77,89,NA,17,4,L 1,Verizon Center
2010,22,2010-02-04,Thu,REG,H,Georgia Tech,21,ACC,W,86,67,NA,18,4,W 1,Cameron Indoor Stadium
2010,23,2010-02-06,Sat,REG,A,Boston College,NA,ACC,W,66,63,NA,19,4,W 2,Silvio O. Conte Forum
2010,24,2010-02-10,Wed,REG,A,North Carolina,NA,ACC,W,64,54,NA,20,4,W 3,Dean Smith Center
2010,25,2010-02-13,Sat,REG,H,Maryland,NA,ACC,W,77,56,NA,21,4,W 4,Cameron Indoor Stadium
2010,26,2010-02-17,Wed,REG,A,Miami,NA,ACC,W,81,74,NA,22,4,W 5,BankUnited Center
2010,27,2010-02-21,Sun,REG,H,Virginia Tech,NA,ACC,W,67,55,NA,23,4,W 6,Cameron Indoor Stadium
2010,28,2010-02-25,Thu,REG,H,Tulsa,NA,CUSA,W,70,52,NA,24,4,W 7,Cameron Indoor Stadium
2010,29,2010-02-28,Sun,REG,A,Virginia,NA,ACC,W,67,49,NA,25,4,W 8,John Paul Jones Arena
2010,30,2010-03-03,Wed,REG,A,Maryland,22,ACC,L,72,79,NA,25,5,L 1,Comcast Center
2010,31,2010-03-06,Sat,REG,H,North Carolina,NA,ACC,W,82,50,NA,26,5,W 1,Cameron Indoor Stadium
2010,32,2010-03-12,Fri,CTOURN,N,Virginia,NA,ACC,W,57,46,NA,27,5,W 2,Greensboro Coliseum
2010,33,2010-03-13,Sat,CTOURN,N,Miami,NA,ACC,W,77,74,NA,28,5,W 3,Greensboro Coliseum
2010,34,2010-03-14,Sun,CTOURN,N,Georgia Tech,NA,ACC,W,65,61,NA,29,5,W 4,Greensboro Coliseum
2010,35,2010-03-19,Fri,NCAA,N,Arkansas-Pine Bluff,NA,SWAC,W,73,44,NA,30,5,W 5,Jacksonville Veteran's Memorial Arena
2010,36,2010-03-21,Sun,NCAA,N,University of California,NA,Pac-10,W,68,53,NA,31,5,W 6,Jacksonville Veteran's Memorial Arena
2010,37,2010-03-26,Fri,NCAA,N,Purdue,10,Big Ten,W,70,57,NA,32,5,W 7,NA
2010,38,2010-03-28,Sun,NCAA,N,Baylor,19,Big 12,W,78,71,NA,33,5,W 8,Reliant Stadium
2010,39,2010-04-03,Sat,NCAA,N,West Virginia,6,Big East,W,78,57,NA,34,5,W 9,NA
2010,40,2010-04-05,Mon,NCAA,N,Butler,11,Horizon,W,61,59,NA,35,5,W 10,Lucas Oil Stadium
2011,1,2010-11-14,Sun,REG,H,Princeton,NA,Ivy,W,97,60,NA,1,0,W 1,Cameron Indoor Stadium
2011,2,2010-11-16,Tue,REG,H,Miami,NA,MAC,W,79,45,NA,2,0,W 2,Cameron Indoor Stadium
2011,3,2010-11-19,Fri,REG,H,Colgate,NA,Patriot,W,110,58,NA,3,0,W 3,Cameron Indoor Stadium
2011,4,2010-11-22,Mon,REG,N,Marquette,NA,Big East,W,82,77,NA,4,0,W 4,Sprint Center
2011,5,2010-11-23,Tue,REG,N,Kansas State,4,Big 12,W,82,68,NA,5,0,W 5,Sprint Center
2011,6,2010-11-27,Sat,REG,N,Oregon,NA,Pac-10,W,98,71,NA,6,0,W 6,McArthur Court
2011,7,2010-12-01,Wed,REG,H,Michigan State,6,Big Ten,W,84,79,NA,7,0,W 7,Cameron Indoor Stadium
2011,8,2010-12-04,Sat,REG,N,Butler,NA,Horizon,W,82,70,NA,8,0,W 8,NA
2011,9,2010-12-08,Wed,REG,H,Bradley,NA,MVC,W,83,48,NA,9,0,W 9,Cameron Indoor Stadium
2011,10,2010-12-11,Sat,REG,H,Saint Louis,NA,A-10,W,84,47,NA,10,0,W 10,Cameron Indoor Stadium
2011,11,2010-12-20,Mon,REG,H,Elon,NA,Southern,W,98,72,NA,11,0,W 11,Cameron Indoor Stadium
2011,12,2010-12-29,Wed,REG,A,North Carolina-Greensboro,NA,Southern,W,108,62,NA,12,0,W 12,Fleming Gymnasium
2011,13,2011-01-02,Sun,REG,H,Miami,NA,ACC,W,74,63,NA,13,0,W 13,Cameron Indoor Stadium
2011,14,2011-01-05,Wed,REG,H,Alabama-Birmingham,NA,CUSA,W,85,64,NA,14,0,W 14,Cameron Indoor Stadium
2011,15,2011-01-09,Sun,REG,H,Maryland,NA,ACC,W,71,64,NA,15,0,W 15,Cameron Indoor Stadium
2011,16,2011-01-12,Wed,REG,A,Florida State,NA,ACC,L,61,66,NA,15,1,L 1,Donald L. Tucker Center
2011,17,2011-01-15,Sat,REG,H,Virginia,NA,ACC,W,76,60,NA,16,1,W 1,Cameron Indoor Stadium
2011,18,2011-01-19,Wed,REG,A,North Carolina State,NA,ACC,W,92,78,NA,17,1,W 2,RBC Center
2011,19,2011-01-22,Sat,REG,A,Wake Forest,NA,ACC,W,83,59,NA,18,1,W 3,Lawrence Joel Coliseum
2011,20,2011-01-27,Thu,REG,H,Boston College,NA,ACC,W,84,68,NA,19,1,W 4,Cameron Indoor Stadium
2011,21,2011-01-30,Sun,REG,A,St. John's,NA,Big East,L,78,93,NA,19,2,L 1,Madison Square Garden (IV)
2011,22,2011-02-02,Wed,REG,A,Maryland,NA,ACC,W,80,62,NA,20,2,W 1,Comcast Center
2011,23,2011-02-05,Sat,REG,H,North Carolina State,NA,ACC,W,76,52,NA,21,2,W 2,Cameron Indoor Stadium
2011,24,2011-02-09,Wed,REG,H,North Carolina,20,ACC,W,79,73,NA,22,2,W 3,Cameron Indoor Stadium
2011,25,2011-02-13,Sun,REG,A,Miami,NA,ACC,W,81,71,NA,23,2,W 4,BankUnited Center
2011,26,2011-02-16,Wed,REG,A,Virginia,NA,ACC,W,56,41,NA,24,2,W 5,John Paul Jones Arena
2011,27,2011-02-20,Sun,REG,H,Georgia Tech,NA,ACC,W,79,57,NA,25,2,W 6,Cameron Indoor Stadium
2011,28,2011-02-23,Wed,REG,H,Temple,24,A-10,W,78,61,NA,26,2,W 7,Cameron Indoor Stadium
2011,29,2011-02-26,Sat,REG,A,Virginia Tech,NA,ACC,L,60,64,NA,26,3,L 1,Cassell Coliseum
2011,30,2011-03-02,Wed,REG,H,Clemson,NA,ACC,W,70,59,NA,27,3,W 1,Cameron Indoor Stadium
2011,31,2011-03-05,Sat,REG,A,North Carolina,13,ACC,L,67,81,NA,27,4,L 1,Dean Smith Center
2011,32,2011-03-11,Fri,CTOURN,N,Maryland,NA,ACC,W,87,71,NA,28,4,W 1,NA
2011,33,2011-03-12,Sat,CTOURN,N,Virginia Tech,NA,ACC,W,77,63,NA,29,4,W 2,NA
2011,34,2011-03-13,Sun,CTOURN,N,North Carolina,6,ACC,W,75,58,NA,30,4,W 3,Greensboro Coliseum
2011,35,2011-03-18,Fri,NCAA,N,Hampton,NA,MEAC,W,87,45,NA,31,4,W 4,Times Warner Cable Arena
2011,36,2011-03-20,Sun,NCAA,N,Michigan,NA,Big Ten,W,73,71,NA,32,4,W 5,Times Warner Cable Arena
2011,37,2011-03-24,Thu,NCAA,N,Arizona,17,Pac-10,L,77,93,NA,32,5,L 1,NA
2012,1,2011-11-11,Fri,REG,H,Belmont,NA,A-Sun,W,77,76,NA,1,0,W 1,Cameron Indoor Stadium
2012,2,2011-11-12,Sat,REG,H,Presbyterian,NA,Big South,W,96,55,NA,2,0,W 2,Cameron Indoor Stadium
2012,3,2011-11-15,Tue,REG,N,Michigan State,NA,Big Ten,W,74,69,NA,3,0,W 3,NA
2012,4,2011-11-18,Fri,REG,H,Davidson,NA,Southern,W,82,69,NA,4,0,W 4,Cameron Indoor Stadium
2012,5,2011-11-21,Mon,REG,N,Tennessee,NA,SEC,W,77,67,NA,5,0,W 5,NA
2012,6,2011-11-22,Tue,REG,N,Michigan,15,Big Ten,W,82,75,NA,6,0,W 6,NA
2012,7,2011-11-23,Wed,REG,N,Kansas,14,Big 12,W,68,61,NA,7,0,W 7,NA
2012,8,2011-11-29,Tue,REG,A,Ohio State,2,Big Ten,L,63,85,NA,7,1,L 1,Value City Arena
2012,9,2011-12-07,Wed,REG,H,Colorado State,NA,MWC,W,87,64,NA,8,1,W 1,Cameron Indoor Stadium
2012,10,2011-12-10,Sat,REG,N,Washington,NA,Pac-12,W,86,80,NA,9,1,W 2,NA
2012,11,2011-12-19,Mon,REG,H,North Carolina-Greensboro,NA,Southern,W,90,63,NA,10,1,W 3,Cameron Indoor Stadium
2012,12,2011-12-30,Fri,REG,H,Western Michigan,NA,MAC,W,110,70,NA,11,1,W 4,Cameron Indoor Stadium
2012,13,2012-01-01,Sun,REG,H,Pennsylvania,NA,Ivy,W,85,55,NA,12,1,W 5,Cameron Indoor Stadium
2012,14,2012-01-04,Wed,REG,N,Temple,NA,A-10,L,73,78,NA,12,2,L 1,NA
2012,15,2012-01-07,Sat,REG,A,Georgia Tech,NA,ACC,W,81,74,NA,13,2,W 1,Philips Arena
2012,16,2012-01-12,Thu,REG,H,Virginia,16,ACC,W,61,58,NA,14,2,W 2,Cameron Indoor Stadium
2012,17,2012-01-15,Sun,REG,A,Clemson,NA,ACC,W,73,66,NA,15,2,W 3,Littlejohn Coliseum
2012,18,2012-01-19,Thu,REG,H,Wake Forest,NA,ACC,W,91,73,NA,16,2,W 4,Cameron Indoor Stadium
2012,19,2012-01-21,Sat,REG,H,Florida State,NA,ACC,L,73,76,NA,16,3,L 1,Cameron Indoor Stadium
2012,20,2012-01-25,Wed,REG,A,Maryland,NA,ACC,W,74,61,NA,17,3,W 1,Comcast Center
2012,21,2012-01-28,Sat,REG,H,St. John's,NA,Big East,W,83,76,NA,18,3,W 2,Cameron Indoor Stadium
2012,22,2012-02-02,Thu,REG,A,Virginia Tech,NA,ACC,W,75,60,NA,19,3,W 3,Cassell Coliseum
2012,23,2012-02-05,Sun,REG,H,Miami,NA,ACC,L,74,78,OT,19,4,L 1,Cameron Indoor Stadium
2012,24,2012-02-08,Wed,REG,A,North Carolina,5,ACC,W,85,84,NA,20,4,W 1,Dean Smith Center
2012,25,2012-02-11,Sat,REG,H,Maryland,NA,ACC,W,73,55,NA,21,4,W 2,Cameron Indoor Stadium
2012,26,2012-02-16,Thu,REG,H,North Carolina State,NA,ACC,W,78,73,NA,22,4,W 3,Cameron Indoor Stadium
2012,27,2012-02-19,Sun,REG,A,Boston College,NA,ACC,W,75,50,NA,23,4,W 4,Silvio O. Conte Forum
2012,28,2012-02-23,Thu,REG,A,Florida State,15,ACC,W,74,66,NA,24,4,W 5,Donald L. Tucker Center
2012,29,2012-02-25,Sat,REG,H,Virginia Tech,NA,ACC,W,70,65,OT,25,4,W 6,Cameron Indoor Stadium
2012,30,2012-02-28,Tue,REG,A,Wake Forest,NA,ACC,W,79,71,NA,26,4,W 7,Lawrence Joel Coliseum
2012,31,2012-03-03,Sat,REG,H,North Carolina,6,ACC,L,70,88,NA,26,5,L 1,Cameron Indoor Stadium
2012,32,2012-03-09,Fri,CTOURN,N,Virginia Tech,NA,ACC,W,60,56,NA,27,5,W 1,NA
2012,33,2012-03-10,Sat,CTOURN,N,Florida State,17,ACC,L,59,62,NA,27,6,L 1,Philips Arena
2012,34,2012-03-16,Fri,NCAA,N,Lehigh,NA,Patriot,L,70,75,NA,27,7,L 2,Greensboro Coliseum
2013,1,2012-11-09,Fri,REG,H,Georgia State,NA,CAA,W,74,55,NA,1,0,W 1,Cameron Indoor Stadium
2013,2,2012-11-13,Tue,REG,N,Kentucky,3,SEC,W,75,68,NA,2,0,W 2,NA
2013,3,2012-11-18,Sun,REG,H,Florida Gulf Coast,NA,A-Sun,W,88,67,NA,3,0,W 3,Cameron Indoor Stadium
2013,4,2012-11-22,Thu,REG,N,Minnesota,NA,Big Ten,W,89,71,NA,4,0,W 4,NA
2013,5,2012-11-23,Fri,REG,N,Virginia Commonwealth,NA,A-10,W,67,58,NA,5,0,W 5,NA
2013,6,2012-11-24,Sat,REG,N,Louisville,2,Big East,W,76,71,NA,6,0,W 6,NA
2013,7,2012-11-28,Wed,REG,H,Ohio State,4,Big Ten,W,73,68,NA,7,0,W 7,Cameron Indoor Stadium
2013,8,2012-12-01,Sat,REG,H,Delaware,NA,CAA,W,88,50,NA,8,0,W 8,Cameron Indoor Stadium
2013,9,2012-12-08,Sat,REG,N,Temple,NA,A-10,W,90,67,NA,9,0,W 9,NA
2013,10,2012-12-19,Wed,REG,H,Cornell,NA,Ivy,W,88,47,NA,10,0,W 10,Cameron Indoor Stadium
2013,11,2012-12-20,Thu,REG,H,Elon,NA,Southern,W,76,54,NA,11,0,W 11,Cameron Indoor Stadium
2013,12,2012-12-29,Sat,REG,H,Santa Clara,NA,WCC,W,90,77,NA,12,0,W 12,Cameron Indoor Stadium
2013,13,2013-01-02,Wed,REG,N,Davidson,NA,Southern,W,67,50,NA,13,0,W 13,Times Warner Cable Arena
2013,14,2013-01-05,Sat,REG,H,Wake Forest,NA,ACC,W,80,62,NA,14,0,W 14,Cameron Indoor Stadium
2013,15,2013-01-08,Tue,REG,H,Clemson,NA,ACC,W,68,40,NA,15,0,W 15,Cameron Indoor Stadium
2013,16,2013-01-12,Sat,REG,A,North Carolina State,20,ACC,L,76,84,NA,15,1,L 1,RBC Center
2013,17,2013-01-17,Thu,REG,H,Georgia Tech,NA,ACC,W,73,57,NA,16,1,W 1,Cameron Indoor Stadium
2013,18,2013-01-23,Wed,REG,A,Miami,25,ACC,L,63,90,NA,16,2,L 1,BankUnited Center
2013,19,2013-01-26,Sat,REG,H,Maryland,NA,ACC,W,84,64,NA,17,2,W 1,Cameron Indoor Stadium
2013,20,2013-01-30,Wed,REG,A,Wake Forest,NA,ACC,W,75,70,NA,18,2,W 2,Lawrence Joel Coliseum
2013,21,2013-02-02,Sat,REG,A,Florida State,NA,ACC,W,79,60,NA,19,2,W 3,Donald L. Tucker Center
2013,22,2013-02-07,Thu,REG,H,North Carolina State,NA,ACC,W,98,85,NA,20,2,W 4,Cameron Indoor Stadium
2013,23,2013-02-10,Sun,REG,A,Boston College,NA,ACC,W,62,61,NA,21,2,W 5,Silvio O. Conte Forum
2013,24,2013-02-13,Wed,REG,H,North Carolina,NA,ACC,W,73,68,NA,22,2,W 6,Cameron Indoor Stadium
2013,25,2013-02-16,Sat,REG,A,Maryland,NA,ACC,L,81,83,NA,22,3,L 1,Comcast Center
2013,26,2013-02-21,Thu,REG,A,Virginia Tech,NA,ACC,W,88,56,NA,23,3,W 1,Cassell Coliseum
2013,27,2013-02-24,Sun,REG,H,Boston College,NA,ACC,W,89,68,NA,24,3,W 2,Cameron Indoor Stadium
2013,28,2013-02-28,Thu,REG,A,Virginia,NA,ACC,L,68,73,NA,24,4,L 1,John Paul Jones Arena
2013,29,2013-03-02,Sat,REG,H,Miami,5,ACC,W,79,76,NA,25,4,W 1,Cameron Indoor Stadium
2013,30,2013-03-05,Tue,REG,H,Virginia Tech,NA,ACC,W,85,57,NA,26,4,W 2,Cameron Indoor Stadium
2013,31,2013-03-09,Sat,REG,A,North Carolina,NA,ACC,W,69,53,NA,27,4,W 3,Dean Smith Center
2013,32,2013-03-15,Fri,CTOURN,N,Maryland,NA,ACC,L,74,83,NA,27,5,L 1,Greensboro Coliseum
2013,33,2013-03-22,Fri,NCAA,N,Albany,NA,AEC,W,73,61,NA,28,5,W 1,Wells Fargo Center
2013,34,2013-03-24,Sun,NCAA,N,Creighton,22,MVC,W,66,50,NA,29,5,W 2,Wells Fargo Center
2013,35,2013-03-29,Fri,NCAA,N,Michigan State,9,Big Ten,W,71,61,NA,30,5,W 3,NA
2013,36,2013-03-31,Sun,NCAA,N,Louisville,2,Big East,L,63,85,NA,30,6,L 1,Lucas Oil Stadium
2014,1,2013-11-08,Fri,REG,H,Davidson,NA,Southern,W,111,77,NA,1,0,W 1,Cameron Indoor Stadium
2014,2,2013-11-12,Tue,REG,N,Kansas,5,Big 12,L,83,94,NA,1,1,L 1,United Center
2014,3,2013-11-15,Fri,REG,H,Florida Atlantic,NA,CUSA,W,97,64,NA,2,1,W 1,Cameron Indoor Stadium
2014,4,2013-11-18,Mon,REG,H,North Carolina-Asheville,NA,Big South,W,91,55,NA,3,1,W 2,Cameron Indoor Stadium
2014,5,2013-11-19,Tue,REG,H,East Carolina,NA,CUSA,W,83,74,NA,4,1,W 3,Cameron Indoor Stadium
2014,6,2013-11-24,Sun,REG,H,Vermont,NA,AEC,W,91,90,NA,5,1,W 4,Cameron Indoor Stadium
2014,7,2013-11-27,Wed,REG,N,Alabama,NA,SEC,W,74,64,NA,6,1,W 5,Madison Square Garden (IV)
2014,8,2013-11-29,Fri,REG,N,Arizona,4,Pac-12,L,66,72,NA,6,2,L 1,NA
2014,9,2013-12-03,Tue,REG,H,Michigan,22,Big Ten,W,79,69,NA,7,2,W 1,Cameron Indoor Stadium
2014,10,2013-12-16,Mon,REG,H,Gardner-Webb,NA,Big South,W,85,66,NA,8,2,W 2,Cameron Indoor Stadium
2014,11,2013-12-19,Thu,REG,N,UCLA,NA,Pac-12,W,80,63,NA,9,2,W 3,NA
2014,12,2013-12-28,Sat,REG,H,Eastern Michigan,NA,MAC,W,82,59,NA,10,2,W 4,Cameron Indoor Stadium
2014,13,2013-12-31,Tue,REG,N,Elon,NA,Southern,W,86,48,NA,11,2,W 5,NA
2014,14,2014-01-04,Sat,REG,A,Notre Dame,NA,ACC,L,77,79,NA,11,3,L 1,Purcell Pavilion at the Joyce Center
2014,15,2014-01-07,Tue,REG,H,Georgia Tech,NA,ACC,W,79,57,NA,12,3,W 1,Cameron Indoor Stadium
2014,16,2014-01-11,Sat,REG,A,Clemson,NA,ACC,L,59,72,NA,12,4,L 1,Littlejohn Coliseum
2014,17,2014-01-13,Mon,REG,H,Virginia,NA,ACC,W,69,65,NA,13,4,W 1,Cameron Indoor Stadium
2014,18,2014-01-18,Sat,REG,H,North Carolina State,NA,ACC,W,95,60,NA,14,4,W 2,Cameron Indoor Stadium
2014,19,2014-01-22,Wed,REG,A,Miami,NA,ACC,W,67,46,NA,15,4,W 3,BankUnited Center
2014,20,2014-01-25,Sat,REG,H,Florida State,NA,ACC,W,78,56,NA,16,4,W 4,Cameron Indoor Stadium
2014,21,2014-01-27,Mon,REG,A,Pittsburgh,18,ACC,W,80,65,NA,17,4,W 5,Petersen Events Center
2014,22,2014-02-01,Sat,REG,A,Syracuse,2,ACC,L,89,91,OT,17,5,L 1,Carrier Dome
2014,23,2014-02-04,Tue,REG,H,Wake Forest,NA,ACC,W,83,63,NA,18,5,W 1,Cameron Indoor Stadium
2014,24,2014-02-08,Sat,REG,A,Boston College,NA,ACC,W,89,68,NA,19,5,W 2,Silvio O. Conte Forum
2014,25,2014-02-15,Sat,REG,H,Maryland,NA,ACC,W,69,67,NA,20,5,W 3,Cameron Indoor Stadium
2014,26,2014-02-18,Tue,REG,A,Georgia Tech,NA,ACC,W,68,51,NA,21,5,W 4,McCamish Pavilion
2014,27,2014-02-20,Thu,REG,A,North Carolina,NA,ACC,L,66,74,NA,21,6,L 1,Dean Smith Center
2014,28,2014-02-22,Sat,REG,H,Syracuse,1,ACC,W,66,60,NA,22,6,W 1,Cameron Indoor Stadium
2014,29,2014-02-25,Tue,REG,H,Virginia Tech,NA,ACC,W,66,48,NA,23,6,W 2,Cameron Indoor Stadium
2014,30,2014-03-05,Wed,REG,A,Wake Forest,NA,ACC,L,72,82,NA,23,7,L 1,Lawrence Joel Coliseum
2014,31,2014-03-08,Sat,REG,H,North Carolina,14,ACC,W,93,81,NA,24,7,W 1,Cameron Indoor Stadium
2014,32,2014-03-14,Fri,CTOURN,N,Clemson,NA,ACC,W,63,62,NA,25,7,W 2,Greensboro Coliseum
2014,33,2014-03-15,Sat,CTOURN,N,North Carolina State,NA,ACC,W,75,67,NA,26,7,W 3,NA
2014,34,2014-03-16,Sun,CTOURN,N,Virginia,6,ACC,L,63,72,NA,26,8,L 1,Greensboro Coliseum
2014,35,2014-03-21,Fri,NCAA,N,Mercer,NA,A-Sun,L,71,78,NA,26,9,L 2,RBC Center
2015,1,2014-11-14,Fri,REG,H,Presbyterian,NA,Big South,W,113,44,NA,1,0,W 1,NA
2015,2,2014-11-15,Sat,REG,H,Fairfield,NA,MAAC,W,109,59,NA,2,0,W 2,NA
2015,3,2014-11-18,Tue,REG,N,Michigan State,19,Big Ten,W,81,71,NA,3,0,W 3,NA
2015,4,2014-11-21,Fri,REG,N,Temple,NA,AAC,W,74,54,NA,4,0,W 4,NA
2015,5,2014-11-22,Sat,REG,N,Stanford,NA,Pac-12,W,70,59,NA,5,0,W 5,NA
2015,6,2014-11-26,Wed,REG,H,Furman,NA,Southern,W,93,54,NA,6,0,W 6,NA
2015,7,2014-11-30,Sun,REG,H,Army,NA,Patriot,W,93,73,NA,7,0,W 7,NA
2015,8,2014-12-03,Wed,REG,A,Wisconsin,2,Big Ten,W,80,70,NA,8,0,W 8,NA
2015,9,2014-12-15,Mon,REG,H,Elon,NA,CAA,W,75,62,NA,9,0,W 9,NA
2015,10,2014-12-18,Thu,REG,N,Connecticut,NA,AAC,W,66,56,NA,10,0,W 10,NA
2015,11,2014-12-29,Mon,REG,H,Toledo,NA,MAC,W,86,69,NA,11,0,W 11,NA
2015,12,2014-12-31,Wed,REG,H,Wofford,NA,Southern,W,84,55,NA,12,0,W 12,NA
2015,13,2015-01-03,Sat,REG,H,Boston College,NA,ACC,W,85,62,NA,13,0,W 13,NA
2015,14,2015-01-07,Wed,REG,A,Wake Forest,NA,ACC,W,73,65,NA,14,0,W 14,NA
2015,15,2015-01-11,Sun,REG,A,North Carolina State,NA,ACC,L,75,87,NA,14,1,L 1,NA
2015,16,2015-01-13,Tue,REG,H,Miami,NA,ACC,L,74,90,NA,14,2,L 2,NA
2015,17,2015-01-17,Sat,REG,A,Louisville,6,ACC,W,63,52,NA,15,2,W 1,NA
2015,18,2015-01-19,Mon,REG,H,Pittsburgh,NA,ACC,W,79,65,NA,16,2,W 2,NA
2015,19,2015-01-25,Sun,REG,A,St. John's,NA,Big East,W,77,68,NA,17,2,W 3,NA
2015,20,2015-01-28,Wed,REG,A,Notre Dame,8,ACC,L,73,77,NA,17,3,L 1,NA
2015,21,2015-01-31,Sat,REG,A,Virginia,2,ACC,W,69,63,NA,18,3,W 1,NA
2015,22,2015-02-04,Wed,REG,H,Georgia Tech,NA,ACC,W,72,66,NA,19,3,W 2,NA
2015,23,2015-02-07,Sat,REG,H,Notre Dame,10,ACC,W,90,60,NA,20,3,W 3,NA
2015,24,2015-02-09,Mon,REG,A,Florida State,NA,ACC,W,73,70,NA,21,3,W 4,NA
2015,25,2015-02-14,Sat,REG,A,Syracuse,NA,ACC,W,80,72,NA,22,3,W 5,NA
2015,26,2015-02-18,Wed,REG,H,North Carolina,15,ACC,W,92,90,OT,23,3,W 6,NA
2015,27,2015-02-21,Sat,REG,H,Clemson,NA,ACC,W,78,56,NA,24,3,W 7,NA
2015,28,2015-02-25,Wed,REG,A,Virginia Tech,NA,ACC,W,91,86,OT,25,3,W 8,NA
2015,29,2015-02-28,Sat,REG,H,Syracuse,NA,ACC,W,73,54,NA,26,3,W 9,NA
2015,30,2015-03-04,Wed,REG,H,Wake Forest,NA,ACC,W,94,51,NA,27,3,W 10,NA
2015,31,2015-03-07,Sat,REG,A,North Carolina,19,ACC,W,84,77,NA,28,3,W 11,NA
2015,32,2015-03-12,Thu,CTOURN,N,North Carolina State,NA,ACC,W,77,53,NA,29,3,W 12,NA
2015,33,2015-03-13,Fri,CTOURN,N,Notre Dame,11,ACC,L,64,74,NA,29,4,L 1,NA
2015,34,2015-03-20,Fri,NCAA,N,Robert Morris,NA,NEC,W,85,56,NA,30,4,W 1,NA
2015,35,2015-03-22,Sun,NCAA,N,San Diego State,NA,MWC,W,68,49,NA,31,4,W 2,NA
2015,36,2015-03-27,Fri,NCAA,N,Utah,19,Pac-12,W,63,57,NA,32,4,W 3,NA
2015,37,2015-03-29,Sun,NCAA,N,Gonzaga,7,WCC,W,66,52,NA,33,4,W 4,NA
2015,38,2015-04-04,Sat,NCAA,N,Michigan State,23,Big Ten,W,81,61,NA,34,4,W 5,NA
2015,39,2015-04-06,Mon,NCAA,N,Wisconsin,3,Big Ten,W,68,63,NA,35,4,W 6,NA
2016,1,2015-11-13,Fri,REG,H,Siena,NA,MAAC,W,92,74,NA,1,0,W 1,Cameron Indoor Stadium
2016,2,2015-11-14,Sat,REG,H,Bryant,NA,NEC,W,113,75,NA,2,0,W 2,Cameron Indoor Stadium
2016,3,2015-11-17,Tue,REG,N,Kentucky,2,SEC,L,63,74,NA,2,1,L 1,United Center
2016,4,2015-11-20,Fri,REG,N,Virginia Commonwealth,NA,A-10,W,79,71,NA,3,1,W 1,Madison Square Garden (IV)
2016,5,2015-11-22,Sun,REG,N,Georgetown,NA,Big East,W,86,84,NA,4,1,W 2,Madison Square Garden (IV)
2016,6,2015-11-25,Wed,REG,H,Yale,NA,Ivy,W,80,61,NA,5,1,W 3,Cameron Indoor Stadium
2016,7,2015-11-29,Sun,REG,H,Utah State,NA,MWC,W,85,52,NA,6,1,W 4,Cameron Indoor Stadium
